Ind	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	superpop
NA18558	-31.4466	62.2782	-6.40412	-6.1364	4.8519	-11.6991	-0.927252	-2.20403	4.61248	-6.15156	CHB	EAS
NA18559	-29.652	63.4586	-8.09604	-8.74515	3.00097	-5.51922	-2.43436	0.909363	-0.36497	1.58509	CHB	EAS
NA18560	-29.6129	64.4932	-4.402	-7.47563	6.05259	-0.503824	-0.124825	-1.11875	2.7126	-5.92257	CHB	EAS
NA18561	-28.9961	61.3889	-4.53961	-6.89534	2.01802	-11.2366	0.956214	0.869301	-3.29716	0.233201	CHB	EAS
NA18562	-29.8123	61.98	-6.83584	-6.64722	2.41605	-9.41229	-2.03816	-1.44269	1.53705	-3.33198	CHB	EAS
NA18563	-30.1686	61.3933	-8.10714	-5.50429	4.80292	-12.2557	-1.97579	-0.21381	-0.226622	-0.740642	CHB	EAS
NA18564	-30.0237	63.1866	-8.41364	-7.11743	2.07966	-12.8081	-1.86494	-0.572913	-0.707596	0.064051	CHB	EAS
NA18565	-30.363	65.8969	-8.78337	-6.00555	6.21055	-0.863199	3.11205	0.493023	1.37101	-4.2484	CHB	EAS
NA18566	-29.2115	64.0215	-6.88784	-5.01127	4.04579	-9.56088	0.287234	1.98315	0.0141673	-5.15161	CHB	EAS
NA18567	-30.2228	62.3699	-5.66303	-6.89041	3.47364	-8.57823	-0.535455	-2.96746	-1.9255	8.24197	CHB	EAS
NA18570	-30.3206	67.2241	-7.42263	-9.60668	4.28921	-3.60363	-0.693252	-1.01453	-0.176107	-2.09398	CHB	EAS
NA18571	-29.3286	64.2171	-7.91915	-7.98887	4.93404	0.0867221	0.779368	1.09648	0.856217	2.56594	CHB	EAS
NA18572	-29.9441	65.4096	-9.70673	-6.23433	3.33426	-13.1861	-1.88721	2.91228	1.17405	0.0726757	CHB	EAS
NA18573	-29.3134	64.6485	-5.57991	-8.46495	4.74322	-2.97215	-2.40877	-1.55074	-4.12975	6.41912	CHB	EAS
NA18574	-30.0259	63.8855	-5.49312	-6.97026	2.20669	-12.0666	-1.43995	-1.32901	-4.26943	-0.759255	CHB	EAS
NA18577	-30.9305	64.3651	-7.57891	-7.59136	4.00495	-7.79567	0.145584	-0.830852	-5.19365	1.04976	CHB	EAS
NA18579	-28.0661	63.7776	-7.27782	-4.44215	3.57095	-10.5445	0.101684	1.32671	1.68063	-3.36666	CHB	EAS
NA18582	-30.8565	63.6901	-6.14296	-9.58016	6.24468	-2.98903	0.290528	-0.90158	-0.20428	-2.15626	CHB	EAS
NA18591	-29.829	65.9968	-7.63974	-6.63711	6.6855	0.970909	-0.495664	-0.240595	-0.189571	-2.51137	CHB	EAS
NA18592	-30.1261	63.525	-7.11114	-8.57888	4.51993	-7.46458	-2.45487	0.301351	-0.574132	-1.01941	CHB	EAS
NA18593	-29.2101	64.7766	-5.87536	-8.38988	3.52696	-6.81634	-0.155524	-0.283065	-0.0857131	1.05823	CHB	EAS
NA18595	-30.7199	63.0238	-7.85764	-7.99317	3.39267	-11.3773	-1.5305	3.68183	0.337933	-5.82454	CHB	EAS
NA18596	-30.4599	62.939	-9.05255	-7.75285	1.52981	-10.7863	-2.46923	-0.754669	-3.22473	2.61225	CHB	EAS
NA18597	-29.6825	62.6627	-8.28385	-4.78692	4.89592	-13.3444	-1.07058	0.585703	2.32524	-2.72663	CHB	EAS
NA18599	-29.7987	62.7152	-7.31545	-5.14541	4.40417	-11.9922	-4.67229	-0.521204	-0.559579	-4.93664	CHB	EAS
NA18602	-29.7107	64.3663	-7.87571	-6.12174	4.79875	-10.5931	-1.21352	1.14622	-0.162059	3.44429	CHB	EAS
NA18603	-29.8371	65.8618	-5.53052	-6.55811	5.33356	-3.60688	-2.95792	-0.108447	-2.78233	-9.34745	CHB	EAS
NA18605	-29.1199	64.1158	-6.75259	-8.50503	3.92201	-9.61035	-1.69255	-0.0467687	-3.37969	-2.48116	CHB	EAS
NA18606	-30.0701	64.9007	-6.03613	-7.58223	7.07158	-2.06337	-1.38657	0.28174	-2.6197	4.50011	CHB	EAS
NA18608	-31.5991	59.5815	-7.66341	-6.07222	0.178555	-9.45479	-1.89728	0.0827916	-1.75096	-0.526052	CHB	EAS
NA18609	-30.1072	62.7486	-8.51042	-6.06773	1.52976	-11.2328	-1.75739	0.245346	0.576049	3.25218	CHB	EAS
NA18610	-28.693	61.7638	-8.58816	-7.06999	5.66393	-8.19841	0.0191398	1.24761	2.80236	-3.3952	CHB	EAS
NA18611	-29.4549	63.8305	-5.87762	-4.5189	3.69177	-10.634	-2.6161	0.326522	-0.256645	0.468025	CHB	EAS
NA18612	-28.8455	63.2239	-7.95031	-3.13569	2.35739	-12.331	-2.47088	-1.39346	-2.02037	5.19661	CHB	EAS
NA18613	-31.1894	63.4604	-9.00785	-5.65608	2.67526	-11.9122	-1.84372	-1.54122	-3.79741	-4.27139	CHB	EAS
NA18614	-31.234	63.8322	-5.269	-8.37274	5.16552	-8.71461	-1.76483	0.799448	1.11968	-4.81349	CHB	EAS
NA18615	-30.2925	62.1104	-7.76507	-6.19567	1.19627	-13.3333	-1.5744	-4.12374	0.173968	3.7367	CHB	EAS
NA18616	-31.7487	65.428	-6.96483	-8.31104	6.08896	-4.07606	-0.979874	-0.271429	-3.83844	4.7794	CHB	EAS
NA18617	-31.3024	64.775	-5.56516	-10.4998	6.33294	-2.21681	2.1527	3.36519	0.900991	-4.69031	CHB	EAS
NA18618	-28.8019	62.1869	-6.90544	-5.68033	4.18234	-12.1384	-0.446537	1.00008	-2.05723	-3.07615	CHB	EAS
NA18619	-29.1731	63.2984	-9.15549	-6.53296	2.43818	-10.8321	-2.13767	2.57379	0.358233	1.21288	CHB	EAS
NA18620	-29.9443	62.8119	-6.66196	-4.69672	2.61751	-9.11647	-1.0635	1.45225	2.17532	-11.6121	CHB	EAS
NA18621	-30.687	64.6037	-8.40692	-7.05252	2.69905	-11.996	-3.18049	1.2944	-3.28662	8.45271	CHB	EAS
NA18622	-28.3689	63.1089	-6.69522	-8.99478	4.22242	-5.72965	-1.06085	1.30779	0.799801	-2.211	CHB	EAS
NA18623	-30.6088	63.1019	-4.32305	-6.1156	3.19188	-12.4059	-1.98648	-0.375131	0.352047	-1.66911	CHB	EAS
NA18624	-29.5212	66.0827	-6.1874	-9.60146	4.69708	-10.6218	0.0982202	1.06359	-2.85425	4.37006	CHB	EAS
NA18625	-30.649	63.6277	-9.67402	-4.2666	2.88518	-11.2028	-2.57012	1.00834	-2.32883	0.698645	CHB	EAS
NA18626	-29.5787	62.0923	-9.5616	-3.97167	2.68369	-11.0096	-1.77392	-2.3724	-0.801972	3.36226	CHB	EAS
NA18627	-31.2103	64.5602	-6.96904	-7.72631	4.8078	-0.544869	-1.82663	-2.23144	0.106494	1.89215	CHB	EAS
NA18628	-30.4192	65.4059	-6.13662	-8.30465	10.0188	8.05239	-0.21064	-0.000748783	-1.99012	-1.63847	CHB	EAS
NA18629	-30.2248	64.5747	-6.11748	-8.25446	5.14537	-3.62493	-0.497754	-0.761535	-4.23705	-3.63063	CHB	EAS
NA18630	-30.2794	63.0515	-7.15755	-10.327	7.38257	1.6534	-1.17778	0.651218	1.88588	-1.44755	CHB	EAS
NA18631	-30.0018	64.2635	-7.56145	-5.83225	6.18286	-2.83138	-2.3673	-1.22565	-1.28006	-1.5472	CHB	EAS
NA18632	-29.3631	64.9664	-8.50047	-9.2733	5.90804	0.364162	-1.6127	2.84188	-0.539828	-3.63216	CHB	EAS
NA18633	-29.8779	65.6499	-8.93862	-7.38531	6.06695	-9.21485	0.244645	1.23058	2.06243	-0.529329	CHB	EAS
NA18634	-28.1947	65.904	-7.73419	-6.59542	4.92367	-1.46358	-1.94419	1.21652	-3.52483	1.55661	CHB	EAS
NA18635	-28.6689	60.4377	-8.81246	-5.98004	1.88413	-10.546	-2.13596	-1.2595	-1.19106	0.697557	CHB	EAS
NA18636	-27.8787	64.2125	-4.87548	-10.2781	6.69289	1.1315	1.46284	2.82025	3.21656	-1.20318	CHB	EAS
NA18637	-28.6115	65.1439	-5.86083	-8.98335	5.233	-5.80371	-1.33371	-1.54867	-0.33049	-1.61492	CHB	EAS
NA18638	-27.3555	61.9697	-3.94476	-8.00797	4.45314	-2.34441	-0.635995	-1.06915	-1.49599	0.116172	CHB	EAS
NA18639	-29.6521	64.9419	-5.26771	-11.8014	6.81216	0.51472	0.385253	0.721997	-0.774034	-11.7617	CHB	EAS
NA18640	-29.3261	64.7891	-8.35414	-6.00529	3.18241	-10.3671	-3.02248	0.201612	-2.79248	-2.37938	CHB	EAS
NA18641	-29.3501	63.3553	-6.53612	-7.26188	4.25157	-6.94471	-1.06987	1.63027	0.94288	1.00894	CHB	EAS
NA18642	-29.4719	59.5404	-7.6398	-4.84049	4.6153	-9.32274	-0.164412	-1.6008	-2.52429	-0.48795	CHB	EAS
NA18643	-30.0504	63.5545	-8.05562	-7.23281	4.1361	-10.9243	-1.8797	0.476503	-3.16752	-4.63767	CHB	EAS
NA18644	-29.5509	65.8907	-6.86451	-8.96858	6.12125	-3.49703	-0.105047	0.521394	1.14397	-0.75395	CHB	EAS
NA18645	-29.3684	65.7124	-7.79035	-6.99658	4.33012	-1.13708	-1.86003	-0.354672	-3.19563	-10.319	CHB	EAS
NA18646	-29.1145	62.9681	-6.9431	-7.91207	0.390061	-11.1248	-0.643825	0.909813	0.776754	0.582025	CHB	EAS
NA18647	-27.7167	63.5203	-7.48123	-6.93832	2.95405	-10.7843	-1.70664	0.0252324	-0.383937	3.51417	CHB	EAS
NA18648	-29.2092	63.446	-6.51477	-6.06055	1.62601	-10.4454	-3.57482	2.08754	0.569209	1.11666	CHB	EAS
NA18740	-29.3189	65.9233	-7.41951	-8.78347	7.65437	1.10684	-1.29709	-0.588064	-0.0283801	1.74703	CHB	EAS
NA18745	-30.1684	64.8604	-7.57151	-7.27022	2.82632	-11.9105	-4.67667	2.34222	0.309022	-0.179151	CHB	EAS
NA18747	-30.5956	63.9963	-7.39406	-7.58049	4.96935	-5.84626	-1.30033	-0.657318	-3.72167	6.96681	CHB	EAS
NA18748	-29.6453	64.1384	-6.55843	-9.46946	3.57532	-2.13365	0.113005	-0.997124	0.121251	2.50045	CHB	EAS
NA18749	-29.0299	62.7547	-4.15146	-6.69845	3.41189	-9.53275	-1.81613	2.42412	-3.40318	-2.2019	CHB	EAS
NA18757	-30.0841	62.3549	-6.39489	-6.30555	0.944174	-10.9524	-2.17102	0.660308	2.11384	-7.3445	CHB	EAS
NA18853	93.4394	7.65328	-1.34432	-0.669726	0.645793	0.410639	2.31615	0.350583	-10.8549	1.83328	YRI	AFR
NA18856	90.0896	6.25862	-0.223123	-1.01523	-1.20984	-0.580095	1.47615	-0.175471	-8.26557	3.29698	YRI	AFR
NA18858	91.9529	6.88652	-0.213792	-2.48675	-0.0414673	1.62826	-0.273579	1.12711	-7.14391	-5.04962	YRI	AFR
NA18861	90.8826	6.52731	1.3024	0.329384	0.866307	-2.32899	1.20049	5.91264	-6.69682	-3.1965	YRI	AFR
NA18864	91.5201	6.97217	-1.61313	1.61746	0.110314	-0.678586	0.438135	0.555243	-3.58791	-0.562993	YRI	AFR
NA18865	93.4688	5.83964	0.953919	-0.515261	1.6946	0.907941	-2.09263	2.71486	-6.00848	-2.9896	YRI	AFR
NA18867	89.7297	5.33365	0.38888	-0.6309	0.211842	-1.38073	0.394044	-0.7772	-7.79741	-1.24032	YRI	AFR
NA18868	92.4706	5.97654	-0.171871	0.58285	0.950938	0.775398	2.86464	4.63408	-4.79601	-3.0182	YRI	AFR
NA18870	92.1384	6.248	-3.02438	-1.47679	0.0884177	1.62717	0.703546	3.09368	-11.4487	-1.84856	YRI	AFR
NA18871	91.5789	6.76761	-0.728056	0.736392	0.0159557	0.725335	3.14163	1.29109	-9.33519	1.43279	YRI	AFR
NA18873	91.6901	6.62845	-1.1234	-1.27733	-1.86197	1.1691	-0.34403	2.48138	-5.35477	1.58743	YRI	AFR
NA18874	92.1231	6.3778	-2.04045	-0.302904	0.81818	0.277915	1.72717	1.44193	-5.32945	-2.19095	YRI	AFR
NA18876	92.0325	5.82901	-1.45498	-1.15888	1.05571	-2.21406	1.10661	6.36426	-6.69045	1.84372	YRI	AFR
NA18877	91.0604	4.44711	-1.38151	0.755023	-1.47692	0.912317	-0.87498	0.957172	-7.97783	-0.375213	YRI	AFR
NA18878	90.1077	4.92508	-2.5509	-1.85861	0.0839186	-1.02719	2.12866	2.27513	-6.01213	-0.0246603	YRI	AFR
NA18879	91.0349	2.88704	-1.767	-0.665565	-0.487629	-0.741847	0.256499	1.48822	-10.2512	1.33084	YRI	AFR
NA18881	91.889	5.26093	0.660298	0.682906	-0.422257	0.132179	-0.0558537	-1.31917	-10.7765	-1.11407	YRI	AFR
NA18907	92.3163	6.02448	-1.67954	-1.32288	-1.01215	0.39549	2.39832	2.84361	-8.9477	-2.48253	YRI	AFR
NA18908	92.0662	4.80721	-1.72315	-0.281683	-0.97556	1.57041	1.05038	1.98389	-8.71912	-4.55839	YRI	AFR
NA18909	92.6269	6.45816	-0.920042	-0.384915	0.48865	-0.734455	0.0314007	3.88842	-10.4848	-4.15692	YRI	AFR
NA18910	90.0682	5.16597	-1.44975	0.356508	-0.770589	0.492697	1.80692	2.82616	-7.92546	-1.89558	YRI	AFR
NA18912	92.3856	7.16346	-1.28283	-0.931116	-1.48628	0.74682	1.37062	2.93211	-7.17444	-1.92334	YRI	AFR
NA18915	93.7968	7.38848	-2.54749	0.146384	2.00061	0.961667	0.893071	2.62368	-7.96892	2.34631	YRI	AFR
NA18916	91.107	5.11584	-0.23263	-1.32327	0.877216	0.982817	1.16878	2.46469	-8.09563	-1.67202	YRI	AFR
NA18917	92.9067	6.55222	-0.666108	-0.464163	-0.126757	1.6401	-0.370784	4.24118	-6.11891	-1.31451	YRI	AFR
NA18923	90.7309	4.68503	-0.459728	-0.630102	-1.84336	-0.536369	2.29078	1.39385	-8.67786	-4.71834	YRI	AFR
NA18924	91.2296	5.86466	-1.70536	1.48158	0.217264	-1.0404	1.15832	2.32207	-6.55791	-3.5113	YRI	AFR
NA18933	90.6527	5.73305	-0.285011	-0.215518	-1.1656	0.882589	0.306459	3.65576	-7.78582	-4.59241	YRI	AFR
NA18934	91.8537	6.22357	-1.93503	-1.82586	0.970707	-1.13201	0.85272	-0.579784	-9.27386	3.6334	YRI	AFR
NA18939	-30.0632	62.4345	-5.72119	-3.99003	8.21843	-26.9397	-4.4349	-2.28326	-1.78806	-2.56441	JPT	EAS
NA18940	-28.1863	62.1192	-4.57857	-4.66815	8.1684	-24.2104	-3.45097	-0.0498328	1.82429	-3.3869	JPT	EAS
NA18941	-30.1053	63.1721	-5.34891	-2.6364	7.18512	-27.0903	-3.54761	1.87827	2.19323	-5.11994	JPT	EAS
NA18942	-28.7292	63.2734	-7.48336	-5.11634	7.33207	-26.2913	-0.895356	2.34793	0.429054	0.682067	JPT	EAS
NA18943	-32.0553	64.191	-4.26574	-5.03134	7.7245	-20.3792	-4.09903	0.298304	-2.04164	-3.65625	JPT	EAS
NA18944	-30.1264	62.4879	-6.69027	-5.66314	8.53338	-28.347	-3.71477	0.730949	1.39311	-2.79748	JPT	EAS
NA18945	-29.2528	63.3554	-6.6717	-4.59347	8.49696	-25.3452	-2.03806	-1.72386	-5.13291	3.57999	JPT	EAS
NA18946	-30.7636	63.8189	-8.99951	-5.24206	6.69793	-25.7678	-1.32062	3.24494	-0.418022	-1.35581	JPT	EAS
NA18947	-29.4341	61.9865	-4.82756	-3.29649	7.98296	-24.1216	-3.16406	0.953989	-0.604853	-1.46104	JPT	EAS
NA18948	-28.3478	63.2656	-4.41316	-4.02615	5.77833	-26.7022	-6.17601	-1.33485	-2.98478	5.14884	JPT	EAS
NA18949	-30.0137	63.913	-6.76141	-4.42318	7.75728	-28.2995	-2.67185	-0.735325	-1.26902	2.8288	JPT	EAS
NA18950	-30.5593	62.2283	-5.5198	-3.47242	7.40911	-26.2778	-5.16918	-0.463148	0.795649	5.37848	JPT	EAS
NA18951	-28.7363	62.9238	-6.6698	-4.172	7.7846	-22.0842	-2.46702	0.047093	2.21444	0.957534	JPT	EAS
NA18952	-28.8054	62.3773	-5.91753	-3.58995	7.00854	-22.9135	-3.609	0.612941	2.45437	6.36639	JPT	EAS
NA18953	-30.2024	63.7587	-6.8519	-4.36809	9.00274	-25.3775	-3.32552	1.4392	0.538831	-3.70674	JPT	EAS
NA18954	-29.7538	62.0973	-6.3691	-3.28143	8.86323	-18.6531	-3.19547	2.97249	2.31408	-8.38644	JPT	EAS
NA18956	-28.1442	63.4316	-7.11924	-4.55327	7.5306	-29.1352	-2.43897	-3.05136	-0.636614	4.99834	JPT	EAS
NA18957	-30.0733	61.527	-5.93838	-3.96507	6.80144	-28.8126	-6.77202	-1.88441	-0.805939	-0.55917	JPT	EAS
NA18959	-29.6141	61.9547	-4.48567	-5.4011	6.88649	-25.5769	-2.27505	-2.03484	0.611212	-5.51643	JPT	EAS
NA18960	-27.7018	61.6307	-4.84134	-4.93521	7.328	-25.3771	-4.17332	-0.721389	1.14062	-2.703	JPT	EAS
NA18961	-28.0118	62.9813	-5.94077	-3.2821	7.5028	-28.904	-2.74481	-2.40522	4.18708	-9.4175	JPT	EAS
NA18962	-28.084	61.724	-5.21206	-2.59525	6.24409	-25.0255	-3.06648	-1.6618	-0.70293	-1.05095	JPT	EAS
NA18963	-29.1769	62.7718	-6.9195	-4.0771	8.19941	-26.6594	-0.729838	-0.630746	-0.0422003	-0.48693	JPT	EAS
NA18964	-28.5018	61.5904	-4.85178	-4.30167	8.22004	-26.0057	-4.0546	-1.4281	-1.33302	1.985	JPT	EAS
NA18965	-29.4984	62.8963	-7.29488	-4.59413	7.44026	-23.3136	0.348482	0.189751	2.21864	-2.96492	JPT	EAS
NA18966	-27.8933	61.8887	-4.44912	-3.74611	7.79516	-27.8867	-4.25873	-1.2888	-0.933771	0.00546838	JPT	EAS
NA18967	-30.1167	60.471	-5.5818	-3.52512	8.26489	-26.139	-2.84657	-1.19097	1.81757	-3.3614	JPT	EAS
NA18968	-28.2135	65.1066	-7.59109	-3.78887	7.78506	-25.5351	-3.08185	-1.43475	0.548339	5.07882	JPT	EAS
NA18969	-29.6663	62.6394	-6.14308	-2.67132	6.83222	-27.9272	-3.45015	-1.97678	-3.0185	7.80167	JPT	EAS
NA18970	-29.8458	63.271	-7.28164	-4.16478	10.1305	-24.5085	-4.8496	-0.600625	0.64875	-1.68359	JPT	EAS
NA18971	-29.5051	62.3158	-4.26061	-5.79356	6.2617	-30.4341	-3.48746	1.89218	-3.49627	-3.12816	JPT	EAS
NA18972	-29.1439	62.761	-5.77714	-1.90676	7.91948	-28.6693	-3.04138	-1.12047	3.70354	-5.68915	JPT	EAS
NA18973	-31.9372	62.3558	-7.11956	-4.25639	8.37372	-26.8301	-2.53508	-0.593351	1.3583	-2.8361	JPT	EAS
NA18974	-31.1631	62.9572	-7.18812	-4.92342	7.08168	-23.2403	-1.1358	1.59645	2.38641	-9.90697	JPT	EAS
NA18975	-30.1894	62.163	-4.38642	-5.88816	6.88637	-26.803	-2.24281	-0.50096	-0.528554	-7.30436	JPT	EAS
NA18976	-29.2674	64.029	-5.9677	-7.68409	5.33738	-18.1887	-2.27967	-0.194008	2.70635	-6.62741	JPT	EAS
NA18977	-27.6269	61.5973	-6.66743	-4.8427	6.90956	-23.6143	-3.30629	-1.64363	1.30003	-3.06844	JPT	EAS
NA18978	-30.1653	64.1326	-4.90459	-5.0266	8.14634	-28.2894	-4.30115	-0.0736392	1.61415	-3.75769	JPT	EAS
NA18979	-30.8869	61.9789	-8.12054	-5.30002	7.73363	-22.2845	-5.35019	-1.85548	-0.918227	1.65371	JPT	EAS
NA18980	-30.2712	61.4834	-7.34019	-3.90368	6.48483	-21.2908	-4.92813	1.36193	-4.20344	4.20702	JPT	EAS
NA18981	-27.828	61.2906	-4.56042	-4.26802	8.45482	-24.627	-1.36952	-0.923124	2.05839	-3.07814	JPT	EAS
NA18982	-28.8786	61.4671	-4.65141	-2.76873	7.50458	-26.4815	-3.35075	-1.5322	-2.31462	-1.3076	JPT	EAS
NA18983	-29.74	62.6846	-4.60951	-3.87809	6.54235	-29.2679	-2.00491	-0.898466	0.789567	2.27231	JPT	EAS
NA18984	-29.5659	61.7045	-4.10982	-3.93199	8.48324	-27.7293	-4.96218	-0.162234	-3.40066	6.27007	JPT	EAS
NA18985	-30.2569	62.2135	-7.85178	-5.07026	7.40208	-25.7587	-4.14838	-1.73129	1.16686	2.6954	JPT	EAS
NA18986	-29.4239	63.1329	-5.74956	-2.87865	9.56773	-27.6261	-5.89463	-0.500651	-2.03884	-0.410097	JPT	EAS
NA18987	-31.1036	60.5428	-5.54873	-2.37741	7.00854	-24.2112	-3.78502	-2.02012	-0.156756	-1.21098	JPT	EAS
NA18988	-27.2538	64.6936	-3.92238	-1.71576	7.58474	-25.7169	-3.92872	1.68759	-0.785226	1.64592	JPT	EAS
NA18989	-29.4398	65.213	-3.86249	-2.03071	5.68791	-29.4691	-3.11037	-3.19439	-1.92583	3.4661	JPT	EAS
NA18990	-28.3086	63.6653	-6.99125	-2.83106	7.15754	-22.871	-5.1602	1.66141	0.904278	-2.48245	JPT	EAS
NA18991	-29.8095	62.7361	-6.35676	-4.05529	7.89905	-28.342	-3.08781	0.0484936	1.53401	-1.25041	JPT	EAS
NA18992	-30.9862	63.3406	-7.77879	-4.67147	6.36762	-26.5337	-4.47419	-2.7737	-0.892626	2.60401	JPT	EAS
NA18993	-31.2789	63.6422	-6.19724	-4.78171	5.4663	-24.4911	-0.848816	-1.42761	2.79595	-3.10482	JPT	EAS
NA18994	-28.3757	62.2934	-4.69347	-3.82159	5.51789	-26.0425	-3.38533	0.285323	0.854619	-8.33962	JPT	EAS
NA18995	-29.0496	63.0607	-5.77594	-3.72445	7.30233	-23.0012	-4.47896	1.88106	1.80919	-8.06186	JPT	EAS
NA18997	-29.8734	62.7352	-5.42131	-5.62667	7.70621	-26.0069	-4.12735	-0.871787	0.40497	5.60936	JPT	EAS
NA18998	-28.7175	62.0995	-5.7249	-2.53739	9.37723	-26.3214	-3.87065	-2.11151	1.40615	5.56371	JPT	EAS
NA18999	-28.1829	62.4107	-4.74795	-2.52395	8.08663	-24.6186	-3.13537	-2.23356	0.124173	-4.07539	JPT	EAS
NA19000	-29.0028	64.3059	-7.51128	-2.20397	9.34885	-25.173	-3.17678	-1.31055	1.41125	4.25778	JPT	EAS
NA19001	-30.514	62.089	-7.32917	-2.86775	7.47819	-24.2515	-2.86639	1.05735	-3.03593	2.83246	JPT	EAS
NA19002	-29.9367	60.874	-4.13388	-6.77936	7.12789	-24.5091	-5.93307	-1.0959	-2.9601	5.28034	JPT	EAS
NA19003	-29.7647	63.7172	-6.50553	-2.52026	5.67094	-28.053	-6.1412	-2.55541	2.41004	-1.26751	JPT	EAS
NA19004	-29.6453	64.3612	-5.09714	-1.89356	8.47984	-24.4886	-6.33153	-4.64644	-1.11838	6.43228	JPT	EAS
NA19005	-28.7661	63.0243	-7.14977	-3.07949	5.6235	-24.8189	-3.39459	-2.12632	-0.683288	4.37094	JPT	EAS
NA19006	-30.3936	62.0101	-7.83443	-3.39226	7.80926	-27.0347	-3.56369	-1.44287	-1.37169	5.04497	JPT	EAS
NA19007	-29.8861	62.8379	-3.13036	-6.40997	7.66416	-24.4126	-2.97209	-0.371353	1.91887	-5.43187	JPT	EAS
NA19009	-29.1969	62.145	-7.71874	-4.2282	8.99626	-23.3177	-4.81233	-1.03733	-0.392674	2.87934	JPT	EAS
NA19010	-28.6128	63.1072	-5.63743	-6.63173	6.96324	-26.0008	-2.42213	0.227419	-1.11745	-0.855952	JPT	EAS
NA19011	-28.5555	62.3906	-4.31564	-5.58684	7.68628	-25.5273	-1.21285	0.0291013	1.47069	-0.806125	JPT	EAS
NA19012	-28.9256	62.4123	-3.14322	-4.55285	9.93022	-29.1482	-2.24801	1.1686	2.08219	-0.520183	JPT	EAS
NA19017	88.4558	5.5397	1.28773	-0.64021	1.29039	-0.897827	-1.21721	19.0926	7.74392	3.33352	LWK	AFR
NA19019	85.6321	4.70235	0.112318	-0.0406173	0.230882	1.31395	-2.32574	16.6628	15.5123	-0.283058	LWK	AFR
NA19020	85.4918	1.82058	-0.0291296	-1.12343	0.845691	-0.802259	-0.853415	16.037	16.8245	0.862519	LWK	AFR
NA19023	87.2143	5.29312	0.387031	0.375086	0.736862	-1.179	-0.908218	22.7121	11.7764	2.02317	LWK	AFR
NA19024	88.2681	4.04365	2.6656	-0.290883	-0.0289898	0.935383	-0.568062	15.4882	15.0054	2.01179	LWK	AFR
NA19025	87.6125	4.26027	-0.519218	-0.723191	-0.979864	1.29441	-0.933864	22.0273	12.3358	4.34468	LWK	AFR
NA19026	85.962	4.38432	0.896257	-0.298787	-2.66225	-0.900507	-0.359638	18.4985	13.3707	3.49073	LWK	AFR
NA19027	81.6258	3.83037	-0.11779	-0.440578	-1.11613	0.759313	-4.6704	23.6082	14.7637	3.78126	LWK	AFR
NA19028	82.3179	4.65272	2.05314	-1.59586	-0.534968	-1.65293	-1.72222	20.6469	19.1296	2.61398	LWK	AFR
NA19030	86.9099	4.64019	-0.549493	-0.317585	-0.0174187	1.18201	-2.13175	19.9463	14.975	-0.141851	LWK	AFR
NA19031	85.2907	4.25902	-0.478226	-1.00109	1.66185	0.226581	0.77643	20.1733	13.3887	3.26064	LWK	AFR
NA19035	84.4204	3.51681	-1.37751	-1.08178	-0.580278	-2.64943	-1.55544	19.3639	11.8696	6.57749	LWK	AFR
NA19036	87.4644	4.55966	-0.897905	-1.1024	-2.79838	1.20678	-3.14921	18.1464	16.0888	1.28003	LWK	AFR
NA19037	85.4999	3.49678	1.69522	-1.24424	0.0407974	1.23526	-1.34576	22.4592	15.2659	6.13805	LWK	AFR
NA19038	86.7293	5.32265	-0.0509309	-2.55132	0.220156	-1.47141	0.202547	18.6202	11.4746	4.02321	LWK	AFR
NA19041	84.4824	5.30369	-0.373188	-1.21244	2.20234	2.14562	-2.12582	17.1785	16.1708	4.28366	LWK	AFR
NA19042	83.8152	4.44627	-1.01371	-0.39416	-1.01042	-0.323533	-3.8747	20.754	15.1233	4.94544	LWK	AFR
NA19043	84.0523	3.34397	-0.348788	0.652161	-0.194614	-0.685975	-2.16062	19.4734	14.2692	1.92217	LWK	AFR
NA19054	-30.0634	63.7879	-6.94235	-2.44575	7.7429	-25.9841	-3.36077	-1.63709	-1.60541	4.4696	JPT	EAS
NA19055	-29.5529	65.0603	-4.39543	-4.52928	6.47021	-29.0326	-3.96147	0.756107	0.66924	0.463774	JPT	EAS
NA19056	-28.8468	60.1446	-2.38567	-3.90326	6.40728	-29.0853	-0.685164	1.9915	2.38099	2.03927	JPT	EAS
NA19057	-29.9808	61.7096	-4.28898	-3.62108	8.49321	-22.082	-2.80537	-1.24617	-0.845093	-0.598162	JPT	EAS
NA19058	-27.7541	60.4649	-6.58292	-2.93924	6.40941	-26.9454	-4.75188	0.636172	-5.55027	5.4218	JPT	EAS
NA19059	-30.1621	61.4691	-3.85287	-4.37647	8.82472	-26.2277	-3.6544	1.78327	3.01337	-4.44194	JPT	EAS
NA19060	-28.5805	62.1286	-5.60466	-3.62373	7.05734	-24.3111	-1.72959	-2.28036	-1.14521	3.36675	JPT	EAS
NA19062	-28.0087	62.1973	-4.93533	-3.54449	6.30406	-25.4846	-2.81359	1.03437	2.16294	-8.27313	JPT	EAS
NA19063	-29.2672	63.2225	-7.56813	-4.20501	8.13152	-25.375	-4.40155	-0.658538	0.838373	2.45797	JPT	EAS
